"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
102,NA,NA,32,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,102
103,NA,NA,33,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,103
104,NA,NA,36,24,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,104
105,NA,NA,28,13,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,105
106,NA,NA,30,16,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,106
107,NA,NA,32,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,107
108,NA,NA,30,17,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,108
109,NA,NA,29,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,109
110,NA,NA,0,15,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,110
111,NA,NA,28,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,111
112,NA,NA,29,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,112
113,NA,NA,26,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,113
114,NA,NA,0,12,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,114
115,NA,"RAJAAST",237,0,"I",0,NA,105,141,0,0,0,0,0,0,NA,NA,115
116,NA,NA,249,72,"M",1,NA,120,156,0,0,0,0,0,0,NA,NA,116
117,NA,"LOPHBUD",211,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,117
118,NA,NA,233,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,118
119,NA,NA,221,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,119
120,NA,NA,246,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,120
121,NA,NA,262,909,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,121
122,NA,"SCORNOT",114,30,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,122
123,NA,"MICUOCE",128,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,123
124,NA,NA,134,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,124
125,NA,NA,100,94,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,125
126,NA,"GOBINIG",108,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,126
127,NA,NA,128,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,127
128,NA,NA,122,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,128
129,NA,NA,142,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,129
130,NA,NA,125,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,130
131,NA,NA,134,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,131
132,NA,NA,131,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,132
133,NA,NA,122,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,133
134,NA,NA,121,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,134
135,NA,NA,136,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,135
136,NA,NA,118,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,136
137,NA,NA,104,295,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,137
138,NA,"SERAHEP",87,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,138
139,NA,NA,89,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,139
140,NA,NA,83,35,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,140
141,NA,"BUGLLUT",103,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,141
142,NA,NA,101,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,142
143,NA,NA,127,47,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,143
144,NA,"TRIPLAS",124,23,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,144
145,NA,"LEPTCAV",99,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,145
146,NA,NA,85,17,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,146
147,NA,"EUTRGUR",132,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,147
148,NA,NA,175,66,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,148
149,NA,"ARNOLAT",131,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,149
150,NA,NA,105,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,150
151,NA,NA,90,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,151
152,NA,NA,95,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,152
153,NA,NA,102,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,153
154,NA,NA,117,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,154
155,NA,NA,89,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,155
156,NA,NA,82,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,156
157,NA,NA,86,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,157
158,NA,NA,110,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,158
159,NA,NA,70,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,159
160,NA,NA,96,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,160
161,NA,NA,100,102,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,161
162,NA,"CITHMAC",139,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,162
163,NA,NA,134,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,163
164,NA,NA,137,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,164
165,NA,NA,147,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,165
166,NA,NA,109,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,166
167,NA,NA,162,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,167
168,NA,NA,142,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,168
169,NA,NA,121,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,169
170,NA,NA,122,188,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,170
171,NA,"TRAHDRA",200,52,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,171
172,NA,"SQUIMAN",17,8,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,172
173,NA,"MUREBRA",0,71,NA,0,NA,0,0,2,0,0,0,0,0,NA,NA,173
174,NA,"MERLMER",239,114,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,174
175,NA,NA,215,73,"F",2,NA,0,0,0,0,0,0,0,0,NA,NA,175
176,NA,"SQUIMAN",25,23,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,176
177,NA,"PECTJAC",84,91,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,177
178,NA,NA,71,59,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,178
179,NA,NA,89,94,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,179
180,NA,NA,92,87,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,180
181,NA,NA,76,72,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,181
182,NA,NA,83,69,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,182
183,NA,NA,57,29,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,183
184,NA,NA,81,77,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,184
185,NA,NA,61,29,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,185
186,NA,NA,87,79,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,186
187,NA,NA,61,30,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,187
188,NA,NA,53,19,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,188
189,NA,NA,46,15,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,189
190,NA,NA,53,21,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,190
191,NA,"OSTREDU",0,763,NA,0,NA,0,0,3,0,0,0,0,0,NA,NA,191
192,NA,"MUREBRA",0,162,NA,0,NA,0,0,4,0,0,0,0,0,NA,NA,192
193,NA,"SEPIELE",53,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,193
194,NA,NA,54,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,194
195,NA,NA,60,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,195
196,NA,NA,60,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,196
197,NA,NA,52,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,197
198,NA,NA,59,127,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,198
199,NA,"ELEDMOS",110,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,199
200,NA,NA,65,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,200
201,NA,NA,57,583,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,201
202,NA,"SQUIMAN",23,24,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,202
203,NA,"SEPIOFF",123,237,"M",3,NA,0,0,0,0,0,0,0,0,NA,NA,203
204,NA,NA,88,115,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,204
205,"A","SOLEVUL",240,111,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,205
206,NA,NA,223,97,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,206
207,NA,NA,220,79,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,207
208,NA,NA,210,77,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,208
209,NA,NA,232,105,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,209
210,NA,NA,234,110,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,210
211,NA,NA,227,98,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,211
212,NA,NA,226,103,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,212
213,NA,NA,250,143,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,213
214,"D","PECTJAC",70,47,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,214
215,NA,NA,50,30,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,215
216,NA,"SEPIELE",46,20,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,216
217,"D","SOLEVUL",232,114,"M",3,"SS7636",0,0,0,0,0,0,0,0,NA,NA,217
218,NA,NA,242,145,"F",2,"SS7637",0,0,0,0,0,0,0,0,NA,NA,218
219,NA,NA,255,146,"M",3,"SS7638",0,0,0,0,0,0,0,0,NA,NA,219
220,NA,NA,242,127,"F",2,"SS7639",0,0,0,0,0,0,0,0,NA,NA,220
221,NA,NA,248,144,"F",2,"SS7640",0,0,0,0,0,0,0,0,NA,NA,221
222,NA,NA,247,126,"F",3,"SS7641",0,0,0,0,0,0,0,0,NA,NA,222
223,NA,NA,206,82,"F",1,"SS7642",0,0,0,0,0,0,0,0,NA,NA,223
224,NA,NA,290,219,"M",3,"SS7643",0,0,0,0,0,0,0,0,NA,NA,224
225,NA,NA,229,103,"M",2,"SS7644",0,0,0,0,0,0,0,0,NA,NA,225
226,NA,NA,262,206,"F",3,"SS7645",0,0,0,0,0,0,0,0,NA,NA,226
227,NA,NA,270,197,"F",3,"SS7646",0,0,0,0,0,0,0,0,NA,NA,227
228,NA,NA,236,117,"F",3,"SS7647",0,0,0,0,0,0,0,0,NA,NA,228
229,"A","SOLEVUL",218,83,"M",3,"SS7648",0,0,0,0,0,0,0,0,NA,NA,229
230,NA,NA,234,116,"M",3,"SS7649",0,0,0,0,0,0,0,0,NA,NA,230
231,NA,NA,219,84,"M",2,"SS7650",0,0,0,0,0,0,0,0,NA,NA,231
232,NA,NA,296,211,"F",3,"SS7651",0,0,0,0,0,0,0,0,NA,NA,232
233,NA,NA,276,220,"F",3,"SS7652",0,0,0,0,0,0,0,0,NA,NA,233
234,NA,NA,271,189,"M",3,"SS7653",0,0,0,0,0,0,0,0,NA,NA,234
235,NA,NA,245,129,NA,0,"SS7654",0,0,0,0,0,0,0,0,NA,"sesso e stadio non preso",235
236,NA,NA,213,86,NA,0,"SS7655",0,0,0,0,0,0,0,0,NA,"sesso e stadio non presi",236
237,NA,NA,264,169,NA,0,"SS7656",0,0,0,0,0,0,0,0,NA,"sesso e stadio non presi",237
238,NA,NA,273,189,NA,0,"SS7657",0,0,0,0,0,0,0,0,NA,"sesso e stadio non presi",238
239,NA,NA,218,94,NA,0,"SS7658",0,0,0,0,0,0,0,0,NA,"sesso e stadio non presi",239
