"alpha","beta","sigma","specie"
-4.08272377032394,2.72617658202448,0.267584805108736,"CITHMAC"
-4.71478298349993,2.67600900069006,0.292237378922481,"CITHMAC"
-3.95199221291665,3.06805330699156,0.270788636064029,"CITHMAC"
-4.44410378501383,2.69731851556983,0.261432720152186,"CITHMAC"
-3.96790131988073,2.93728299045659,0.246390486170275,"CITHMAC"
-4.27513971435668,2.67145772155587,0.239315182518943,"CITHMAC"
-0.515962568502856,3.47072922861737,0.402345569318801,"ELEDMOS"
3.8062127523005,1.75883779806786,0.396538312275699,"ELEDMOS"
-0.379857121734961,3.02547610609711,0.351059111079329,"ELEDMOS"
2.48706841174412,2.89834029522418,0.376688364942487,"ELEDMOS"
-0.2547486804462,1.54349040586475,0.368281200709978,"ELEDMOS"
-0.674891476181793,1.55921012159576,0.361853449177996,"ELEDMOS"
2.74481484323669,1.99711135644833,0.394367596385971,"ELEDMOS"
-0.728125803872312,1.66357815348861,0.360771170974059,"ELEDMOS"
0.682594421404022,0.71615741602242,0.365101102149722,"ELEDMOS"
0.137316551335193,3.15620187816296,0.347428428200508,"ELEDMOS"
2.20397509495708,4.232522437553,0.39369366346863,"ELEDMOS"
-0.519832564573666,1.13885502316055,0.390376081022825,"ELEDMOS"
0.952389797544264,1.68588924421783,0.380693582584419,"ELEDMOS"
-1.03827633342687,2.21505777875319,0.381056948604934,"ELEDMOS"
0.703870009539737,2.27789388454603,0.358918316353445,"ELEDMOS"
-0.473241911700461,3.06504398746295,0.387740065482929,"ELEDMOS"
0.553382538717306,2.87034444551575,0.37000616451966,"ELEDMOS"
0.598052835285913,3.03140710618643,0.386276530028806,"ELEDMOS"
0.480651013178751,2.29380697284051,0.380774887321783,"ELEDMOS"
0.399483394533189,1.29194969121834,0.388605085915233,"ELEDMOS"
-0.0649429000291245,2.48709941721403,0.361320177084816,"ELEDMOS"
0.822749014625929,4.07666289340424,0.363911510385694,"ELEDMOS"
0.244805211662818,1.58421588511232,0.348179577666722,"ELEDMOS"
-0.522756626203178,2.59308322100022,0.360177945733493,"ELEDMOS"
0.441366178820408,1.92072396962638,0.362186307824925,"ELEDMOS"
-1.92858978903592,4.70081926174762,0.385200037671701,"ELEDMOS"
-0.856620785946572,4.65343510921192,0.322465710928731,"ELEDMOS"
0.180379447398245,1.6338554365569,0.378405622383871,"ELEDMOS"
-0.124050136159627,2.61463185765384,0.384401398193844,"ELEDMOS"
-0.852583799086145,1.89846431230209,0.371899802265392,"ELEDMOS"
0.386763478267155,2.47072788538215,0.340432697765018,"ELEDMOS"
-1.87535464757116,2.11026876410498,0.361359836343212,"ELEDMOS"
-1.30400203218781,1.69851702823209,0.352580742919104,"ELEDMOS"
2.13877005319318,2.45205660450755,0.353727742311437,"ELEDMOS"
0.259697316995043,3.29236038828012,0.360766360501357,"ELEDMOS"
0.856385492419853,1.53207004693861,0.379333965574753,"ELEDMOS"
0.738264626818366,6.29274988041814,0.377327890158559,"ELEDMOS"
0.553356041048093,2.07697978930998,0.384215167952817,"ELEDMOS"
-0.0123911841230304,2.85995716223777,0.371785891768419,"ELEDMOS"
1.93012144808605,1.61810205466416,0.393954783065539,"ELEDMOS"
-0.532236865461024,2.75152503733825,0.381557862505723,"ELEDMOS"
0.468053458211241,5.30066676379521,0.388324747257786,"ELEDMOS"
1.57313531852585,0.792311832163589,0.366998419316523,"ELEDMOS"
-1.68961898940816,2.76055905722682,0.352108627450492,"ELEDMOS"
-0.505837465883993,1.81098653359518,0.364386848078941,"ELEDMOS"
0.405722412081858,1.08718602997678,0.387238288144521,"ELEDMOS"
0.737904427057099,2.19192379635994,0.398104379462403,"ELEDMOS"
3.83047563533935,2.16047482171557,0.384678339763643,"ELEDMOS"
0.682127977436276,2.22733209595153,0.359388585293111,"ELEDMOS"
0.147086175232428,1.36315564659742,0.387419258275242,"ELEDMOS"
-0.327884669403214,2.49522322397164,0.353011295587905,"ELEDMOS"
2.57923888338608,1.49523561788782,0.374677728957985,"ELEDMOS"
0.946834764353244,2.67805489834355,0.360303470285368,"ELEDMOS"
0.62453607940908,2.07915502968304,0.383947492277285,"ELEDMOS"
-0.304018554841339,3.13425851218717,0.364967536031736,"ELEDMOS"
2.36325011120236,2.89711200221361,0.385873041226262,"ELEDMOS"
1.25545899518792,0.957759576235821,0.397469242940137,"ELEDMOS"
1.427772499977,1.617200981003,0.357651592145853,"ELEDMOS"
-1.00588289626123,1.51506600629799,0.400783426072177,"ELEDMOS"
-1.71326106408149,3.28474500772732,0.368672842168389,"ELEDMOS"
-0.650530304005584,2.59489694756811,0.388246642754074,"ELEDMOS"
-0.445867255635573,2.96610294905081,0.384709818982564,"ELEDMOS"
0.687339296649289,3.04859611086913,0.332743521243985,"ELEDMOS"
0.778179584304999,2.56394821811255,0.364114667503116,"ELEDMOS"
0.479005101321464,3.65816277698608,0.370561985140979,"ELEDMOS"
0.219179037998667,4.10312301076761,0.368862484381325,"ELEDMOS"
-0.130981423616677,1.75222884508766,0.380395457920048,"ELEDMOS"
0.679509115299068,1.84819105938667,0.353243716711012,"ELEDMOS"
0.617011385546714,2.46218313625292,0.396115177783214,"ELEDMOS"
-0.237717996807517,2.0633323262945,0.388545501704982,"ELEDMOS"
0.0851290467381827,4.43810194322656,0.388224796170824,"ELEDMOS"
-0.984616220073388,1.76015178585066,0.362100951838318,"ELEDMOS"
-0.0901038474146464,3.24612826056652,0.370410364445006,"ELEDMOS"
-0.784952384907889,2.77640677331521,0.366858414785378,"ELEDMOS"
1.66837057172175,2.98302236351677,0.347961659308345,"ELEDMOS"
-1.40094096847675,2.95887269410434,0.384028456190944,"ELEDMOS"
1.91308223256761,4.01080182966749,0.388039791370905,"ELEDMOS"
2.82311502455875,2.22407178812805,0.364771810135593,"ELEDMOS"
-0.784318748144269,5.47011099591115,0.435285923641058,"ELEDMOS"
-1.09061056325199,3.4157887451503,0.377410780128545,"ELEDMOS"
1.89865351791297,1.39068933430173,0.352552869845344,"ELEDMOS"
-0.501824905094281,1.48831935922847,0.396092915209991,"ELEDMOS"
3.35850084294307,2.89223461274125,0.364708102549038,"ELEDMOS"
0.0199286337168081,2.57145013099564,0.388874717469573,"ELEDMOS"
1.04134809394916,1.52727022587108,0.367742826630612,"ELEDMOS"
-0.180163103574622,2.14277390992213,0.399974678437236,"ELEDMOS"
0.62414901678441,4.37405643254385,0.354728902773449,"ELEDMOS"
-0.594118842542174,1.33759541183715,0.367081155866667,"ELEDMOS"
0.557980522439807,1.7716264475673,0.382181629459319,"ELEDMOS"
0.796994204188931,2.22811168507531,0.37468766528259,"ELEDMOS"
-0.40626303084375,3.88044674658749,0.366596026837252,"ELEDMOS"
-1.96003765262676,1.76727478472004,0.369398202285072,"ELEDMOS"
3.06115439332568,3.16634558325339,0.368992860214895,"ELEDMOS"
-0.448799459814233,4.59953259748625,0.344678717728208,"ELEDMOS"
-0.124759709136638,1.96871490924287,0.375284484873419,"ELEDMOS"
-1.85093743832742,1.98404596359437,0.367200335992347,"ELEDMOS"
-1.20095622838063,2.66455165369392,0.381392516930481,"ELEDMOS"
-0.411416813675371,2.68921472675823,0.385077690957518,"ELEDMOS"
0.406552861876017,1.99854124920731,0.376549805505222,"ELEDMOS"
-0.600862304629434,2.08936141402289,0.40057667604182,"ELEDMOS"
-5.04544238736303,2.83067875803393,0.137950038116114,"EUTRGUR"
-5.34132591780308,2.99903166439589,0.128371806057167,"EUTRGUR"
-4.81163665504083,3.11466940887145,0.135150918048373,"EUTRGUR"
-5.24461172578834,2.95983352647523,0.123063512578555,"EUTRGUR"
-4.87257417520251,2.96074483236782,0.12107476438613,"EUTRGUR"
-5.0563081111204,3.13671206970213,0.134975759700299,"EUTRGUR"
-4.57562178257031,3.26052412208984,0.147118129020976,"EUTRGUR"
-4.51739498411663,3.26270626936923,0.121574378650287,"EUTRGUR"
-4.87934085466689,3.06008699365133,0.115666130428925,"EUTRGUR"
-4.99602632584575,3.18678263589489,0.113687717558868,"EUTRGUR"
-4.81662360941202,3.00665358751507,0.130428738754867,"EUTRGUR"
-5.00825231865677,3.03442531907228,0.131766388098157,"EUTRGUR"
-5.09170173903605,3.0763837591527,0.126645860804195,"EUTRGUR"
-4.10481304243127,2.98076927772902,0.161435155321874,"EUTRGUR"
-5.43065259179894,3.06456796750558,0.108874704421407,"EUTRGUR"
-5.63813649107754,3.23241100579208,0.117212102106098,"EUTRGUR"
-4.70600577632414,3.10617334085681,0.125958377444022,"EUTRGUR"
-5.31727358088737,2.85590253358555,0.125798397998425,"EUTRGUR"
-4.331604331193,3.16189078389574,0.159003774296321,"EUTRGUR"
-4.9285790973714,3.12594623232451,0.145419767366902,"EUTRGUR"
-4.55880696637191,2.84324564366744,0.145567943958484,"EUTRGUR"
-5.251001122284,3.10710041042499,0.139006583286273,"EUTRGUR"
-4.96562797247664,2.84115711298373,0.140673586871963,"EUTRGUR"
-4.93183013792326,3.08849349163564,0.145433553831404,"EUTRGUR"
-4.6290728602829,3.22388084293,0.134140974990885,"EUTRGUR"
-4.57748124741068,3.19613390310803,0.119473943611173,"EUTRGUR"
-5.14679949283295,3.15620380406204,0.140845506941241,"EUTRGUR"
-5.02230644916427,3.10630288490353,0.163952125438962,"EUTRGUR"
-4.9629498257187,3.11471975506739,0.130199934067743,"EUTRGUR"
-4.88870251423424,3.06021088447047,0.113697406803239,"EUTRGUR"
-5.33240677879183,3.19842215199939,0.138443918550712,"EUTRGUR"
-4.48224018662563,3.23877370161124,0.124316626498204,"EUTRGUR"
-5.02688822990331,3.05292225640641,0.143435075483006,"EUTRGUR"
-5.64326502047034,3.39537094859262,0.117340622748152,"EUTRGUR"
-5.28404781959101,3.03740636387674,0.16647789939534,"EUTRGUR"
-5.14326296098197,3.04293710935075,0.112752375500826,"EUTRGUR"
-4.90405517054468,3.10375196541495,0.133091631421038,"EUTRGUR"
-4.5902099792965,3.20370940239617,0.129843196730138,"EUTRGUR"
-5.34218387823357,3.3410499726179,0.149069147214376,"EUTRGUR"
-4.32611797226697,2.85752824652283,0.126982089023834,"EUTRGUR"
-5.01226165188667,3.04807992331531,0.137321397247894,"EUTRGUR"
-4.87640955320942,3.08398743446055,0.135555360198836,"EUTRGUR"
-4.30057331970653,3.10779283963806,0.144862409249085,"EUTRGUR"
-4.52551773353916,3.02364188547012,0.129830459166369,"EUTRGUR"
-4.82807673330396,2.94982514297295,0.129984305034759,"EUTRGUR"
-4.91802157175682,3.08094799962585,0.125024286940365,"EUTRGUR"
-4.90399667424717,3.07256907460347,0.137660974994513,"EUTRGUR"
-4.33888047047744,3.1226386797353,0.106413518858947,"EUTRGUR"
-5.02192599936923,2.99618220917465,0.141129975370251,"EUTRGUR"
-5.33344077492449,3.08720676137902,0.13790207078704,"EUTRGUR"
-4.83459548980046,3.0790970003914,0.102558341518543,"EUTRGUR"
-4.33563537538435,2.91060687013251,0.144878985531068,"EUTRGUR"
-5.02313369999222,3.26023371572724,0.136414138761316,"EUTRGUR"
-4.44022959189427,3.09183323944418,0.137989449039226,"EUTRGUR"
-5.09249679610047,3.19196714358098,0.132078244806158,"EUTRGUR"
-5.09933057186304,2.99159594465509,0.113585351563837,"EUTRGUR"
-4.54017104882935,3.16208522639565,0.158102981713098,"EUTRGUR"
-5.1572631840753,3.08981526624213,0.139915212680231,"EUTRGUR"
-5.20058987206745,3.22013569908688,0.141678700601268,"EUTRGUR"
-4.99175908988517,3.17793352075795,0.128078287841339,"EUTRGUR"
-5.29795919927118,3.15864285570797,0.123369956362885,"EUTRGUR"
-4.70194828547204,3.03911304020735,0.11042892398777,"EUTRGUR"
-4.89260949600451,2.95029616075638,0.113132081398482,"EUTRGUR"
-5.33851077918079,3.08046761543147,0.123998169330467,"EUTRGUR"
-5.36809356233711,3.07736179614689,0.113014260560363,"EUTRGUR"
-5.19016820614165,3.1729695056566,0.143734581730114,"EUTRGUR"
-4.75297902860128,2.97038741758701,0.11719185589163,"EUTRGUR"
-4.44879207426602,3.09028922761936,0.121327588285719,"EUTRGUR"
-4.83003670340896,3.07838769893742,0.135635946172871,"EUTRGUR"
-4.98260443424032,3.07702341970971,0.134368209283002,"EUTRGUR"
-4.8953024886192,3.06106499977555,0.124913367404269,"EUTRGUR"
-5.01092509668075,3.02910366444608,0.134175438186709,"EUTRGUR"
-4.34909696320729,3.15058762811832,0.121099640737168,"EUTRGUR"
-5.13650027725012,3.40425605857432,0.129098653598671,"EUTRGUR"
-4.94688420980539,2.98416442240546,0.123227801925621,"EUTRGUR"
-5.5451857927154,3.05741865286038,0.128208991317152,"EUTRGUR"
-4.3192132087902,3.10007372722611,0.11841907244241,"EUTRGUR"
-5.06431383192347,3.00861090338959,0.125370542250225,"EUTRGUR"
-4.69481808942061,2.97460811048185,0.124635211344387,"EUTRGUR"
-4.93793926037857,2.96832442012691,0.130566431350418,"EUTRGUR"
-5.31132135224159,3.27931265544868,0.134864548275951,"EUTRGUR"
-5.31430057813199,2.92501331904025,0.126695817553056,"EUTRGUR"
-4.71788569196472,3.02568956147396,0.120769193767996,"EUTRGUR"
-5.07373704799352,3.0489293995292,0.178535908881833,"EUTRGUR"
-4.58318114833506,3.19593588299021,0.131886081675995,"EUTRGUR"
-5.30602530233674,2.97806400854585,0.117024287939824,"EUTRGUR"
-4.80761757358257,2.93787994376706,0.125254329843578,"EUTRGUR"
-4.76005534668663,3.1135569114302,0.140548862854491,"EUTRGUR"
-4.45920016816792,3.11980095020413,0.150305442182263,"EUTRGUR"
-4.72538803965479,2.9775062786962,0.148969914096619,"EUTRGUR"
-4.80659439369574,2.94648717933769,0.112321144054756,"EUTRGUR"
-4.96204124763144,3.08817175820358,0.13302497344202,"EUTRGUR"
-4.28861505579768,3.1330545147738,0.122270713745507,"EUTRGUR"
-5.17267058367521,3.16079100545571,0.134847399493186,"EUTRGUR"
-5.1303395877212,3.07280988459885,0.146489721958939,"EUTRGUR"
-4.6906381591377,3.07971422894559,0.129737290968176,"EUTRGUR"
-5.37932431511115,3.08933661784022,0.112618176312819,"EUTRGUR"
-5.47879798346746,3.04435464643931,0.131580048936257,"EUTRGUR"
-5.06919750662312,3.10240857595319,0.126662468508778,"EUTRGUR"
-4.68841073564373,3.10952669667553,0.130016423609701,"EUTRGUR"
-4.67684106390484,2.92265641725925,0.100086375102417,"GADUMER"
-4.60351922340596,2.89177654448118,0.0945396214514668,"GADUMER"
-4.64297791915305,2.93443643070968,0.0866875880202183,"GADUMER"
-4.64412923957309,2.96685469071303,0.0911798978510475,"GADUMER"
-4.81258364767018,2.97654146943097,0.0891505644919437,"GADUMER"
-4.84426753454272,2.84779454385906,0.0874219763060544,"GADUMER"
-4.96877376438963,3.02019149346619,0.0960713063739527,"GADUMER"
-4.79536652621232,2.94100211281453,0.096962815832368,"GADUMER"
-4.62578063594253,3.00221377886913,0.0931544549043935,"GADUMER"
-4.78288507391681,2.96858138230677,0.0988731610238518,"GADUMER"
-4.39489501217709,2.84683142012772,0.100056476970637,"GADUMER"
-4.73498527426505,2.84595214580274,0.0997142743260941,"GADUMER"
-4.40759105235253,3.05256491179039,0.0829238611829838,"GADUMER"
-4.61262324275364,3.01967539404285,0.0955232721381375,"GADUMER"
-4.80554520151489,2.98560258495707,0.0889260828111138,"GADUMER"
-4.60862254333527,2.90956831784563,0.0908640181886189,"GADUMER"
-4.69701975764239,2.99314236551401,0.0904462075434947,"GADUMER"
-4.77723600764829,2.94575058777678,0.0991550015525725,"GADUMER"
-4.73209335793922,2.98275224238755,0.101110568567418,"GADUMER"
-4.40086432011614,2.84494543487653,0.0891668535322651,"GADUMER"
-4.94871224236924,3.03188977304005,0.0931723424179508,"GADUMER"
-4.63431788291873,3.02734576369192,0.101426097715792,"GADUMER"
-4.40648655472197,3.00029862528468,0.0900928909423965,"GADUMER"
-4.88727650231566,2.91047363829805,0.0903660772831935,"GADUMER"
-4.87903903664183,2.94998646996674,0.0875234728272306,"GADUMER"
-4.69767971970724,2.84384847618084,0.100102325413923,"GADUMER"
-4.44239803021947,2.9630758887655,0.0846175667007101,"GADUMER"
-4.76734742327739,2.96846370550042,0.0935704098247214,"GADUMER"
-4.40238307613152,2.97537259273295,0.104315073792593,"GADUMER"
-5.072576501552,2.91803517000372,0.0910132061317118,"GADUMER"
-4.82679423823316,2.85861528813789,0.105658593451376,"GADUMER"
-4.51733490557443,3.05498704720609,0.0947954204643049,"GADUMER"
-4.81085158157441,2.87606959822499,0.0894799576600184,"GADUMER"
-4.71189324100647,3.09061380572183,0.0860826205871751,"GADUMER"
-4.52375458850077,2.98980040146796,0.0971634560056835,"GADUMER"
-5.05050597249433,2.96445734744138,0.0969706482350841,"GADUMER"
-5.00947627291284,2.88818483260203,0.0887250605895497,"GADUMER"
-4.55600745284683,2.87804447408997,0.0953175642784382,"GADUMER"
-4.67884104873206,2.89185594716977,0.106149146335683,"GADUMER"
-4.75149613862972,2.95199516381681,0.08921706089159,"GADUMER"
-4.84561583390723,2.92178192443849,0.100012287725658,"GADUMER"
-4.89984510308137,3.00163602304876,0.10088417672865,"GADUMER"
-4.76817270015632,2.96158959674532,0.0945446776674579,"GADUMER"
-5.15531865752574,2.93302131056333,0.101178510161005,"GADUMER"
-4.84439219040197,2.8850351138521,0.0971248164725373,"GADUMER"
-4.84304543348133,2.89628870902345,0.100005537340089,"GADUMER"
-4.74374675389692,2.96739678403707,0.0860874174006643,"GADUMER"
-4.72018720435113,2.96537570683916,0.101939259157556,"GADUMER"
-4.72229928401857,2.86423635903471,0.110382683592149,"GADUMER"
-4.64021251400535,3.07081907807529,0.0936717450421502,"GADUMER"
-5.03971894181392,2.94791152469297,0.107493679339243,"GADUMER"
-4.40494539890041,2.90986618449714,0.0980624474752637,"GADUMER"
-4.76924707016622,2.9950147126654,0.0892690651052575,"GADUMER"
-4.67029263617942,2.93043066381453,0.0906114769349897,"GADUMER"
-4.40764748934169,2.90172718048571,0.104873443067389,"GADUMER"
-4.61734224926616,2.9630534160201,0.0943797269238259,"GADUMER"
-4.60669050261634,2.97863546722909,0.105626582057343,"GADUMER"
-4.67667543318446,2.92212970639347,0.102062113240026,"GADUMER"
-4.7633824333583,2.99572418280279,0.0907197592783679,"GADUMER"
-4.63794415290711,2.99132188189185,0.100084282273628,"GADUMER"
-4.7213139102875,2.85510705514716,0.0908748059888441,"GADUMER"
-4.96334171616877,3.02027631787427,0.113028027750052,"GADUMER"
-4.59844862477672,2.84481137875418,0.0886943029221199,"GADUMER"
-4.85972017142082,2.84683009989878,0.0925202945686936,"GADUMER"
-4.58437179401821,2.86017662117098,0.085581034603136,"GADUMER"
-4.68672025216833,3.00279492878629,0.101650248196999,"GADUMER"
-4.84461044748709,2.96507001377938,0.098578156029343,"GADUMER"
-5.12789275655738,2.94531786259838,0.0921247420125868,"GADUMER"
-4.63438569333529,2.99976381873692,0.100073375079157,"GADUMER"
-4.82023961609196,2.8451227859973,0.0917909155113921,"GADUMER"
-4.63236856519456,2.99561065199537,0.10084181226078,"GADUMER"
-4.82997250020057,3.05960307600572,0.0883679343557505,"GADUMER"
-4.58667011023879,2.93203853313022,0.100043207860585,"GADUMER"
-4.78917981944807,2.83720507572511,0.100118781161995,"GADUMER"
-4.72130006127575,2.9580182238995,0.0914789973249038,"GADUMER"
-4.80241539073349,2.99194438482945,0.0872669044046913,"GADUMER"
-4.7551679311453,2.99154782118893,0.0870176322795446,"GADUMER"
-4.67335139952671,2.8866447472881,0.0941158223528246,"GADUMER"
-4.49151120758135,2.99533178532422,0.0936581302305433,"GADUMER"
-4.62696262626005,2.96636432522697,0.0852490592372152,"GADUMER"
-4.63948085707314,3.03787974608172,0.0925723240785073,"GADUMER"
-4.83940185412512,2.91184516733732,0.0883161407784084,"GADUMER"
-4.73908241774285,3.03210803468983,0.100019821553877,"GADUMER"
-4.72695658104577,3.05175979895708,0.0939072012192372,"GADUMER"
-4.96615986489712,2.97581339386342,0.0891018264048478,"GADUMER"
-4.83783307977237,2.98084713869782,0.0935244763540639,"GADUMER"
-4.39767552645767,2.89155671688891,0.0935742903376306,"GADUMER"
-4.67741316426375,2.93988982204573,0.0946538733672966,"GADUMER"
-4.69460109533017,2.98142498730569,0.0872676713025854,"GADUMER"
-4.74467575255412,2.96758751192702,0.091356260363553,"GADUMER"
-4.84593838053153,2.86548402483531,0.0877464718025284,"GADUMER"
-4.45535918112622,2.97732807009809,0.0866898056234512,"GADUMER"
-4.758122848699,2.93490382537038,0.103628960933868,"GADUMER"
-4.52794864851539,3.00282317505121,0.0965242836686875,"GADUMER"
-4.66776398333535,2.99401485295941,0.0933775417289126,"GADUMER"
-4.8119588306307,2.84639477804124,0.0981114681636781,"GADUMER"
-4.73614349769885,2.95677885025135,0.0989121649714327,"GADUMER"
-4.73855760287511,2.98881351073256,0.0942967364174036,"GADUMER"
-4.58971894240847,2.91388815657946,0.0991436069639742,"GADUMER"
-4.4130115952907,3.03053816175961,0.0895282360772054,"GADUMER"
-7.5244013214778,3.78378668146738,0.291556336498674,"GOBIFRI"
-5.75484450395031,3.63493724806407,0.188988213601954,"GOBIFRI"
-6.38743674038605,3.34892052311699,0.175173372788821,"GOBIFRI"
-5.72828534132458,3.68014719787055,0.154437044807953,"GOBIFRI"
-6.747296637658,3.76790603092713,0.19789415197669,"GOBIFRI"
-5.97520722143322,3.64755125992365,0.125324357333624,"GOBIFRI"
-6.66014000199797,3.87054567344357,0.37622964890201,"GOBIFRI"
-6.66529287084744,3.94073566981209,0.348917413239438,"GOBIFRI"
-4.74718126631649,3.27919012389046,0.209750639781628,"GOBIFRI"
-5.64433989184952,3.59511061227232,0.294266462188458,"GOBIFRI"
-7.4480671644411,3.86448984914616,0.239038766407748,"GOBIFRI"
-6.00261095702202,3.61328195274311,0.179487084968049,"GOBIFRI"
-6.08942988349766,3.79574730823989,0.185505268417157,"GOBIFRI"
-6.35531532872402,3.84235410009532,0.318801157460566,"GOBIFRI"
-6.87677491364755,3.79909001740459,0.205944292297218,"GOBIFRI"
-6.58515119708133,3.44503181535951,0.179562574866348,"GOBIFRI"
-6.61351780529276,3.85576713950702,0.34885156898563,"GOBIFRI"
-6.5334395881694,2.99669423105928,0.255505391244091,"GOBIFRI"
-6.3445722788122,3.79504714993559,0.226526291890451,"GOBIFRI"
-5.08831056851108,3.75934294625029,0.318801157460566,"GOBIFRI"
-6.87228657935693,3.80709328079654,0.145196923926226,"GOBIFRI"
-5.8882863156467,3.83906187824421,0.171166817880357,"GOBIFRI"
-6.43810890458671,3.63382507713267,0.250826534967048,"GOBIFRI"
-6.64095117129406,3.44827073825494,0.128820641917184,"GOBIFRI"
-6.82976888062624,3.76790603092713,0.332428809831863,"GOBIFRI"
-5.83037866332868,3.36853325676426,0.178608420167818,"GOBIFRI"
-5.13394584009134,3.66974394753175,0.17856522902219,"GOBIFRI"
-6.10633418753185,2.97918548357593,0.122981536543398,"GOBIFRI"
-6.06313023887277,3.56985337339433,0.364875749944524,"GOBIFRI"
-6.65117313695642,3.71631617333793,0.218599507303216,"GOBIFRI"
-6.64114654045563,3.3159603497111,0.210397659298636,"GOBIFRI"
-6.68415650960087,3.56890862566835,0.294266462188458,"GOBIFRI"
-7.52712878141911,4.0788760092344,0.269972390974441,"GOBIFRI"
-6.6385362819178,3.84748524082095,0.318275726689925,"GOBIFRI"
-6.83044854214984,3.70498625501005,0.266953405751909,"GOBIFRI"
-6.02567705138052,3.38209432044209,0.189852340097618,"GOBIFRI"
-6.71686556960372,3.84753343698592,0.202432498723991,"GOBIFRI"
-6.65787737236081,4.46022093969497,0.281146606316278,"GOBIFRI"
-5.66976759963161,3.60497191423441,0.218398385769003,"GOBIFRI"
-6.43536510747503,3.49232832688104,0.219058203983123,"GOBIFRI"
-6.43140650990482,3.76790603092713,0.310995491605066,"GOBIFRI"
-5.56151492726982,3.00025377299022,0.178893059257927,"GOBIFRI"
-6.68805247291181,4.02797205600091,0.314916329672301,"GOBIFRI"
-6.64114654045563,3.84235410009532,0.25082587318382,"GOBIFRI"
-6.27163279029118,3.73494650419202,0.242741326473307,"GOBIFRI"
-6.17632029969113,3.8288088217833,0.170258923212659,"GOBIFRI"
-6.67683339673026,4.29915656924859,0.254647707661434,"GOBIFRI"
-5.3137743093764,3.77396736227377,0.149411853092794,"GOBIFRI"
-5.90192637825159,3.27528815509174,0.114791721108098,"GOBIFRI"
-5.91790293536123,3.83925499874987,0.348917413239438,"GOBIFRI"
-6.01650215367533,3.18032509404013,0.188981152256221,"GOBIFRI"
-6.81187711123138,2.26525487398188,0.223590028368004,"GOBIFRI"
-6.63040455287332,3.25874853271471,0.132676756547534,"GOBIFRI"
-6.70417910712372,3.85049127076556,0.304418863324725,"GOBIFRI"
-5.98242425915232,3.09520781699508,0.241208443479158,"GOBIFRI"
-6.21740798264507,3.64379297050289,0.153370156404367,"GOBIFRI"
-7.17548220791417,3.63369637853034,0.348917413239438,"GOBIFRI"
-5.70435731949521,3.84630494558902,0.196555148547119,"GOBIFRI"
-6.81572455093098,3.80330646946898,0.303842833879371,"GOBIFRI"
-6.1205505367916,3.25495701786656,0.197405755728805,"GOBIFRI"
-5.18110381928648,3.52130991316735,0.296246470131908,"GOBIFRI"
-6.63616464809556,3.76790603092713,0.230753707263284,"GOBIFRI"
-6.19562505291338,3.22801733085243,0.320657032771934,"GOBIFRI"
-5.80486660890017,3.85756576516688,0.149847062298567,"GOBIFRI"
-6.64114654045563,3.07627061658882,0.153420506168485,"GOBIFRI"
-6.56181213005839,3.76790603092713,0.13369791884244,"GOBIFRI"
-6.40829540351107,3.78249519402223,0.14205618203631,"GOBIFRI"
-4.6592897417676,4.07846540301944,0.285881712998482,"GOBIFRI"
-5.62106535531546,3.90016539188393,0.144607632745215,"GOBIFRI"
-6.94840529054721,3.7194716198711,0.176379528024516,"GOBIFRI"
-6.55775221912928,3.73523926277621,0.146627567673888,"GOBIFRI"
-6.63980961795874,3.14728167932176,0.300437984762189,"GOBIFRI"
-6.50385555852146,3.78263360843872,0.202985170764187,"GOBIFRI"
-6.16931179921969,3.45622651518241,0.209838260936071,"GOBIFRI"
-5.57284614289493,3.77891308527591,0.238637630335266,"GOBIFRI"
-6.53685627177786,3.83960437464193,0.137457449009172,"GOBIFRI"
-6.18259384086211,3.76790603092713,0.24163576793124,"GOBIFRI"
-6.64114654045563,3.84470193748826,0.179599555399664,"GOBIFRI"
-6.03277866986938,3.55720448684713,0.157912431972637,"GOBIFRI"
-6.19152236926723,3.9567304890638,0.159254141305236,"GOBIFRI"
-5.2312160957044,3.85238413954371,0.243143919916668,"GOBIFRI"
-6.78000184984514,3.83384022018942,0.167707928957884,"GOBIFRI"
-6.63591932567143,3.76790603092713,0.192040644138834,"GOBIFRI"
-6.22551074371036,3.51577482030124,0.157901459884156,"GOBIFRI"
-4.84643392748206,3.85326694525025,0.129715876510242,"GOBIFRI"
-5.64241626196781,3.3349979018877,0.296705693222475,"GOBIFRI"
-5.1467236659739,3.86346388498083,0.151266117129701,"GOBIFRI"
-7.0055198030916,3.76790603092713,0.218581142822084,"GOBIFRI"
-6.66884922759072,3.4206575025694,0.209167319027182,"GOBIFRI"
-6.39975731118276,3.78462325315095,0.234143252451038,"GOBIFRI"
-6.28059840267899,3.82509839922224,0.191122583215396,"GOBIFRI"
-6.19219609064066,3.37406243209186,0.199099464821119,"GOBIFRI"
-5.88852610519287,3.76790603092713,0.316609849281805,"GOBIFRI"
-6.53501336981325,2.73128698446185,0.150552369349747,"GOBIFRI"
-5.59087368651827,3.82208234578419,0.294266462188458,"GOBIFRI"
-6.07487908720573,3.80618718517674,0.318801157460566,"GOBIFRI"
-5.81563435692353,3.85355175624749,0.332887958394702,"GOBIFRI"
-6.30236963743765,3.8619183251487,0.286756309507084,"GOBIFRI"
-5.96387575727465,3.84637932337691,0.167719445881224,"GOBIFRI"
